"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2014","2014",180.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2015","2015",187.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2016","2016",196.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2017","2017",205.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2018","2018",216.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2019","2019",227.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2020","2020",239.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2021","2021",252.2,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2010","2010",37.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2011","2011",39.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2012","2012",40.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2013","2013",42,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2014","2014",43.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2015","2015",44.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2016","2016",46.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2017","2017",47.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2018","2018",49.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2019","2019",51.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2020","2020",52.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2021","2021",54.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CRI","Costa Rica","2022","2022",56.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2010","2010",138,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2011","2011",143.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2012","2012",149,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2013","2013",154.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2014","2014",161,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2015","2015",167.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2016","2016",175.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2017","2017",183.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2018","2018",193,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2019","2019",202.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2020","2020",213.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2021","2021",224.5,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2010","2010",29,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2011","2011",30.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2012","2012",31.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2013","2013",32.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2014","2014",33.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2015","2015",34.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2016","2016",35.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2017","2017",36.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2018","2018",38,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2019","2019",39.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2020","2020",40.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2021","2021",42.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CRI","Costa Rica","2022","2022",43.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2010","2010",97.8,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2011","2011",97.8,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2012","2012",97.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2013","2013",98,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2014","2014",98,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2015","2015",98.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2016","2016",98.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2017","2017",98.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2018","2018",98.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2019","2019",98.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2020","2020",98.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2021","2021",98.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","CRI","Costa Rica","2022","2022",98.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2010","2010",102.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2011","2011",102.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2012","2012",102.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2013","2013",102.1,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2014","2014",102,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2015","2015",101.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2016","2016",101.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2017","2017",101.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2018","2018",101.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2019","2019",101.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2020","2020",101.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2021","2021",101.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","CRI","Costa Rica","2022","2022",101.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",49.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",49.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",49.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",49.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",49.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",49.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",49.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",49.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",49.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2019","2019",49.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2020","2020",49.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2021","2021",49.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2022","2022",49.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",50.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",50.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",50.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",50.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",50.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",50.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",50.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",50.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",50.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2019","2019",50.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2020","2020",50.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2021","2021",50.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","CRI","Costa Rica","2022","2022",50.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",6.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",7.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",7.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2019","2019",8.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2020","2020",8.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2021","2021",9.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2019","2019",1.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2020","2020",1.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2021","2021",1.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CRI","Costa Rica","2022","2022",1.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2010","2010",1837.4,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2011","2011",1798,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2012","2012",1952.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2013","2013",1977.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2014","2014",2016.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2015","2015",2005.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2016","2016",1951.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2017","2017",2010.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2018","2018",2080.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2019","2019",2132.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2020","2020",1899.5,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","CRI","Costa Rica","2021","2021",2007.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2010","2010",70.9,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2011","2011",73.5,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2012","2012",73.3,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2013","2013",70.6,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2014","2014",71.8,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2015","2015",71.8,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2016","2016",70,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2017","2017",68.8,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2018","2018",68.5,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2019","2019",64.3,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2020","2020",58.2,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","CRI","Costa Rica","2021","2021",54.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2010","2010",15.6,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2011","2011",16,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2012","2012",15.8,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2013","2013",15,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2014","2014",15,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2015","2015",14.9,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2016","2016",14.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2017","2017",13.9,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2018","2018",13.7,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2019","2019",12.7,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2020","2020",11.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","CRI","Costa Rica","2021","2021",10.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2010","2010",40.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2011","2011",39.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2012","2012",42,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2013","2013",42,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",42.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2015","2015",41.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2016","2016",39.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2017","2017",40.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2018","2018",41.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2019","2019",42.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2020","2020",37.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","CRI","Costa Rica","2021","2021",38.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2010","2010",843.5,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2011","2011",856.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2012","2012",868.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2013","2013",888.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2014","2014",876.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2015","2015",889,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2016","2016",886.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2017","2017",886,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2018","2018",898.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2019","2019",898.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2020","2020",877.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LVA","Latvia","2021","2021",854.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2010","2010",40.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2011","2011",41.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2012","2012",42.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2013","2013",44.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2014","2014",44,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2015","2015",45,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2016","2016",45.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2017","2017",45.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2018","2018",46.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2019","2019",46.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2020","2020",46.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LVA","Latvia","2021","2021",45.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2010","2010",1248.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2011","2011",1255.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2012","2012",1278.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2013","2013",1296.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2014","2014",1322.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2015","2015",1341.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2016","2016",1371.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2017","2017",1361.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2018","2018",1380.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2019","2019",1388.5,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","LTU","Lithuania","2020","2020",1366.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2010","2010",40.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2011","2011",41.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2012","2012",42.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2013","2013",43.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2014","2014",45.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2015","2015",46.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2016","2016",47.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2017","2017",48.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2018","2018",49.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2019","2019",49.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LTU","Lithuania","2020","2020",48.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2010","2010",767.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2011","2011",760.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2012","2012",765.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2013","2013",773.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2014","2014",782.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2015","2015",795.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2016","2016",804.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2017","2017",814.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2018","2018",825.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2019","2019",838.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2020","2020",853.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2021","2021",864.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","HRV","Croatia","2022","2022",868.5,,
